1 0 1.0
2 0 1.0
3 0 1.0
4 0 1.0
5 0 1.0
6 0 1.0
3 1 1.0
5 1 1.0
6 1 1.0
4 2 1.0
5 2 1.0
7 2 1.0
5 3 1.0
8 3 1.0
9 3 1.0
10 3 1.0
11 3 1.0
12 3 1.0
13 3 1.0
14 3 1.0
15 3 1.0
16 3 1.0
17 3 1.0
18 3 1.0
19 3 1.0
20 3 1.0
21 3 1.0
22 3 1.0
23 3 1.0
24 3 1.0
25 3 1.0
26 3 1.0
27 3 1.0
5 4 1.0
6 4 1.0
28 4 1.0
29 4 1.0
30 4 1.0
31 4 1.0
6 5 1.0
7 5 1.0
7 6 1.0
10 6 1.0
12 6 1.0
18 6 1.0
22 6 1.0
25 6 1.0
29 6 1.0
14 7 1.0
30 7 1.0
58 7 1.0
71 7 1.0
85 7 1.0
9 8 1.0
10 8 1.0
11 8 1.0
12 8 1.0
13 8 1.0
14 8 1.0
20 8 1.0
21 8 1.0
22 8 1.0
23 8 1.0
24 8 1.0
26 8 1.0
27 8 1.0
32 8 1.0
33 8 1.0
35 8 1.0
37 8 1.0
40 8 1.0
41 8 1.0
42 8 1.0
43 8 1.0
44 8 1.0
45 8 1.0
46 8 1.0
11 9 1.0
12 9 1.0
14 9 1.0
20 9 1.0
24 9 1.0
27 9 1.0
41 9 1.0
45 9 1.0
47 9 1.0
48 9 1.0
49 9 1.0
50 9 1.0
51 9 1.0
52 9 1.0
11 10 1.0
12 10 1.0
15 10 1.0
16 10 1.0
19 10 1.0
21 10 1.0
33 10 1.0
35 10 1.0
37 10 1.0
38 10 1.0
39 10 1.0
55 10 1.0
12 11 1.0
13 11 1.0
14 11 1.0
17 11 1.0
20 11 1.0
21 11 1.0
22 11 1.0
26 11 1.0
27 11 1.0
29 11 1.0
45 11 1.0
47 11 1.0
50 11 1.0
56 11 1.0
13 12 1.0
14 12 1.0
15 12 1.0
17 12 1.0
18 12 1.0
23 12 1.0
24 12 1.0
32 12 1.0
33 12 1.0
36 12 1.0
38 12 1.0
39 12 1.0
40 12 1.0
41 12 1.0
44 12 1.0
46 12 1.0
47 12 1.0
54 12 1.0
55 12 1.0
17 13 1.0
29 13 1.0
32 13 1.0
40 13 1.0
42 13 1.0
43 13 1.0
44 13 1.0
47 13 1.0
57 13 1.0
25 14 1.0
26 14 1.0
58 14 1.0
16 15 1.0
55 15 1.0
47 17 1.0
55 19 1.0
56 19 1.0
77 19 1.0
24 20 1.0
40 20 1.0
48 20 1.0
49 20 1.0
53 20 1.0
57 20 1.0
23 21 1.0
25 22 1.0
40 22 1.0
52 22 1.0
27 23 1.0
32 23 1.0
33 23 1.0
47 23 1.0
54 23 1.0
26 24 1.0
40 24 1.0
47 24 1.0
53 24 1.0
40 25 1.0
40 26 1.0
45 26 1.0
47 26 1.0
53 26 1.0
40 27 1.0
41 27 1.0
47 27 1.0
54 27 1.0
66 28 1.0
72 28 1.0
31 30 1.0
58 30 1.0
66 30 1.0
67 30 1.0
70 30 1.0
73 30 1.0
74 30 1.0
75 30 1.0
76 30 1.0
77 30 1.0
79 30 1.0
80 30 1.0
82 30 1.0
83 30 1.0
84 30 1.0
86 30 1.0
93 30 1.0
99 30 1.0
49 31 1.0
73 31 1.0
74 31 1.0
75 31 1.0
76 31 1.0
77 31 1.0
78 31 1.0
82 31 1.0
91 31 1.0
33 32 1.0
37 33 1.0
38 33 1.0
39 33 1.0
47 33 1.0
35 34 1.0
36 34 1.0
37 34 1.0
38 34 1.0
39 34 1.0
36 35 1.0
37 35 1.0
38 35 1.0
39 35 1.0
40 35 1.0
43 35 1.0
44 35 1.0
41 36 1.0
47 36 1.0
38 37 1.0
47 37 1.0
39 38 1.0
40 39 1.0
42 39 1.0
41 40 1.0
42 40 1.0
44 40 1.0
45 40 1.0
47 40 1.0
53 40 1.0
54 40 1.0
47 41 1.0
54 41 1.0
43 42 1.0
47 42 1.0
56 43 1.0
47 45 1.0
47 46 1.0
102 46 1.0
54 47 1.0
49 48 1.0
57 48 1.0
57 49 1.0
58 49 1.0
72 49 1.0
76 49 1.0
58 50 1.0
52 51 1.0
58 51 1.0
64 51 1.0
65 51 1.0
69 51 1.0
58 52 1.0
64 52 1.0
76 53 1.0
57 56 1.0
64 58 1.0
65 58 1.0
68 58 1.0
69 58 1.0
77 58 1.0
85 58 1.0
60 59 1.0
61 59 1.0
62 59 1.0
63 59 1.0
99 59 1.0
62 60 1.0
63 60 1.0
84 60 1.0
86 60 1.0
99 60 1.0
86 61 1.0
95 61 1.0
101 61 1.0
63 62 1.0
84 62 1.0
99 62 1.0
100 62 1.0
99 63 1.0
65 64 1.0
66 64 1.0
67 64 1.0
68 64 1.0
69 64 1.0
70 64 1.0
67 65 1.0
68 65 1.0
69 65 1.0
85 65 1.0
67 66 1.0
70 66 1.0
72 66 1.0
73 66 1.0
74 66 1.0
76 66 1.0
80 66 1.0
84 66 1.0
85 66 1.0
86 66 1.0
88 66 1.0
89 66 1.0
90 66 1.0
93 66 1.0
96 66 1.0
97 66 1.0
99 66 1.0
100 66 1.0
103 67 1.0
104 67 1.0
71 68 1.0
104 69 1.0
71 70 1.0
72 70 1.0
75 70 1.0
90 70 1.0
72 71 1.0
73 71 1.0
74 71 1.0
75 71 1.0
